Fig 3A,,,
Group,Bin_name_1,Bin_name_2,average_r
O,Bin1029,Bin393,0.74 
O,Bin1029,Bin390,0.75 
O,Bin1029,Bin386,0.80 
O,Bin1029,Bin375,0.67 
O,Bin1029,Bin333,0.77 
O,Bin1029,Bin332,0.73 
O,Bin1029,Bin326,0.60 
O,Bin1029,Bin289,0.80 
O,Bin1029,Bin282,0.75 
O,Bin1029,Bin281,0.86 
O,Bin1029,Bin274,0.69 
O,Bin1029,Bin204,0.80 
O,Bin1029,Bin200,0.70 
O,Bin1029,Bin172,0.87 
O,Bin1029,Bin154,0.84 
O,Bin1029,Bin118,0.74 
O,Bin1029,Bin114,0.65 
O,Bin1029,Bin93,0.78 
O,Bin1029,Bin81,0.79 
O,Bin1029,Bin68,0.87 
O,Bin1029,Bin65,0.77 
O,Bin1029,Bin19,0.74 
O,Bin1029,Bin1026,-0.59 
O,Bin1029,Bin937,-0.64 
O,Bin1029,Bin820,-0.64 
O,Bin1029,Bin479,-0.60 
O,Bin1029,Bin454,-0.55 
O,Bin1029,Bin387,-0.65 
O,Bin1029,Bin227,-0.58 
O,Bin1029,Bin27,-0.59 
O,Bin724,Bin718,0.71 
O,Bin724,Bin664,0.78 
O,Bin724,Bin649,0.83 
O,Bin724,Bin631,0.59 
O,Bin724,Bin629,0.62 
O,Bin724,Bin493,0.70 
O,Bin724,Bin460,0.73 
O,Bin724,Bin417,0.70 
O,Bin724,Bin410,0.70 
O,Bin724,Bin393,0.71 
O,Bin724,Bin390,0.63 
O,Bin724,Bin386,0.73 
O,Bin724,Bin375,0.63 
O,Bin724,Bin333,0.67 
O,Bin724,Bin289,0.67 
O,Bin724,Bin282,0.77 
O,Bin724,Bin281,0.87 
O,Bin724,Bin242,0.63 
O,Bin724,Bin204,0.76 
O,Bin724,Bin172,0.71 
O,Bin724,Bin154,0.82 
O,Bin724,Bin93,0.83 
O,Bin724,Bin81,0.67 
O,Bin724,Bin68,0.72 
O,Bin724,Bin65,0.66 
O,Bin724,Bin46,0.72 
O,Bin724,Bin20,0.60 
O,Bin724,Bin404,-0.60 
O,Bin724,Bin27,-0.61 
O,Bin281,Bin280,0.86 
O,Bin281,Bin274,0.67 
O,Bin281,Bin269,0.70 
O,Bin281,Bin225,0.70 
O,Bin281,Bin204,0.72 
O,Bin281,Bin200,0.69 
O,Bin281,Bin188,0.56 
O,Bin281,Bin179,0.70 
O,Bin281,Bin172,0.79 
O,Bin281,Bin158,0.61 
O,Bin281,Bin154,0.90 
O,Bin281,Bin118,0.72 
O,Bin281,Bin114,0.67 
O,Bin281,Bin93,0.84 
O,Bin281,Bin81,0.77 
O,Bin281,Bin68,0.76 
O,Bin281,Bin65,0.77 
O,Bin281,Bin46,0.78 
O,Bin281,Bin19,0.72 
O,Bin281,Bin227,-0.58 
O,Bin281,Bin221,-0.57 
O,Bin281,Bin150,-0.62 
O,Bin281,Bin27,-0.68 
O,Bin27,Bin26,0.68 
O,Bin154,Bin132,0.80 
O,Bin154,Bin118,0.79 
O,Bin154,Bin114,0.72 
O,Bin154,Bin93,0.91 
O,Bin154,Bin81,0.77 
O,Bin154,Bin68,0.77 
O,Bin154,Bin65,0.77 
O,Bin154,Bin46,0.78 
O,Bin154,Bin19,0.83 
O,Bin154,Bin27,-0.65 
O,Bin25,Bin24,0.66 
O,Bin25,Bin9,0.55 
O,Bin25,Bin8,0.79 
O,Bin1083,Bin1081,0.80 
O,Bin1083,Bin1056,0.75 
O,Bin1083,Bin1040,0.72 
O,Bin1083,Bin1034,0.72 
O,Bin1083,Bin1029,0.81 
O,Bin1083,Bin1021,0.76 
O,Bin1083,Bin1013,0.72 
O,Bin1083,Bin1002,0.72 
O,Bin1083,Bin922,0.81 
O,Bin1083,Bin920,0.76 
O,Bin1083,Bin906,0.78 
O,Bin1083,Bin885,0.75 
O,Bin1083,Bin850,0.80 
O,Bin1083,Bin825,0.81 
O,Bin1083,Bin775,0.78 
O,Bin1083,Bin766,0.91 
O,Bin1083,Bin764,0.74 
O,Bin1083,Bin752,0.77 
O,Bin1083,Bin725,0.63 
O,Bin1083,Bin724,0.68 
O,Bin1083,Bin716,0.65 
O,Bin1083,Bin664,0.82 
O,Bin1083,Bin649,0.86 
O,Bin1083,Bin629,0.66 
O,Bin1083,Bin597,0.76 
O,Bin1083,Bin583,0.84 
O,Bin1083,Bin582,0.89 
O,Bin1083,Bin528,0.83 
O,Bin1083,Bin493,0.69 
O,Bin1083,Bin470,0.73 
O,Bin1083,Bin460,0.87 
O,Bin1083,Bin428,0.82 
O,Bin1083,Bin427,0.57 
O,Bin1083,Bin425,0.70 
O,Bin1083,Bin422,0.71 
O,Bin1083,Bin417,0.90 
O,Bin1083,Bin410,0.92 
O,Bin1083,Bin406,0.74 
O,Bin1083,Bin400,0.82 
O,Bin1083,Bin393,0.78 
O,Bin1083,Bin390,0.79 
O,Bin1083,Bin386,0.86 
O,Bin1083,Bin375,0.81 
O,Bin1083,Bin345,0.76 
O,Bin1083,Bin333,0.84 
O,Bin1083,Bin313,0.65 
O,Bin1083,Bin310,0.68 
O,Bin1083,Bin289,0.78 
O,Bin1083,Bin282,0.74 
O,Bin1083,Bin281,0.81 
O,Bin1083,Bin280,0.79 
O,Bin1083,Bin274,0.71 
O,Bin1083,Bin225,0.63 
O,Bin1083,Bin224,0.66 
O,Bin1083,Bin204,0.67 
O,Bin1083,Bin200,0.72 
O,Bin1083,Bin176,0.81 
O,Bin1083,Bin172,0.81 
O,Bin1083,Bin164,0.55 
O,Bin1083,Bin154,0.88 
O,Bin1083,Bin132,0.75 
O,Bin1083,Bin118,0.84 
O,Bin1083,Bin114,0.64 
O,Bin1083,Bin93,0.81 
O,Bin1083,Bin81,0.72 
O,Bin1083,Bin76,0.67 
O,Bin1083,Bin68,0.81 
O,Bin1083,Bin65,0.87 
O,Bin1083,Bin50,0.75 
O,Bin1083,Bin47,0.60 
O,Bin1083,Bin44,0.66 
O,Bin1083,Bin19,0.80 
O,Bin1083,Bin2,0.63 
O,Bin1083,Bin1080,-0.56 
O,Bin1083,Bin1072,-0.68 
O,Bin1083,Bin1026,-0.71 
O,Bin1083,Bin1011,-0.60 
O,Bin1083,Bin941,-0.65 
O,Bin1083,Bin938,-0.64 
O,Bin1083,Bin937,-0.67 
O,Bin1083,Bin930,-0.57 
O,Bin1083,Bin900,-0.55 
O,Bin1083,Bin820,-0.62 
O,Bin1083,Bin801,-0.60 
O,Bin1083,Bin754,-0.76 
O,Bin1083,Bin741,-0.73 
O,Bin1083,Bin686,-0.71 
O,Bin1083,Bin684,-0.74 
O,Bin1083,Bin634,-0.73 
O,Bin1083,Bin607,-0.59 
O,Bin1083,Bin600,-0.62 
O,Bin1083,Bin560,-0.59 
O,Bin1083,Bin479,-0.68 
O,Bin1083,Bin304,-0.70 
O,Bin1083,Bin124,-0.55 
O,Bin1083,Bin24,-0.61 
O,Bin396,Bin393,0.71 
O,Bin396,Bin366,0.74 
O,Bin396,Bin326,0.82 
O,Bin396,Bin245,0.71 
O,Bin396,Bin342,-0.68 
O,Bin396,Bin25,-0.56 
O,Bin396,Bin24,-0.58 
O,Bin164,Bin118,0.67 
O,Bin164,Bin104,0.65 
O,Bin164,Bin76,0.59 
O,Bin164,Bin45,0.68 
O,Bin164,Bin44,0.69 
O,Bin164,Bin24,-0.58 
O,Bin24,Bin13,0.49 
O,Bin920,Bin911,0.74 
O,Bin920,Bin853,0.59 
O,Bin920,Bin832,0.68 
O,Bin920,Bin766,0.73 
O,Bin920,Bin725,0.65 
O,Bin920,Bin618,0.73 
O,Bin920,Bin589,0.63 
O,Bin920,Bin588,0.67 
O,Bin920,Bin582,0.74 
O,Bin920,Bin539,0.66 
O,Bin920,Bin531,0.73 
O,Bin920,Bin528,0.66 
O,Bin920,Bin527,0.64 
O,Bin920,Bin515,0.60 
O,Bin920,Bin508,0.67 
O,Bin920,Bin505,0.56 
O,Bin920,Bin460,0.69 
O,Bin920,Bin458,0.70 
O,Bin920,Bin452,0.70 
O,Bin920,Bin433,0.64 
O,Bin920,Bin428,0.87 
O,Bin920,Bin422,0.63 
O,Bin920,Bin419,0.71 
O,Bin920,Bin406,0.54 
O,Bin920,Bin393,0.65 
O,Bin920,Bin388,0.57 
O,Bin920,Bin386,0.69 
O,Bin920,Bin375,0.74 
O,Bin920,Bin315,0.65 
O,Bin920,Bin313,0.73 
O,Bin920,Bin310,0.61 
O,Bin920,Bin282,0.63 
O,Bin920,Bin280,0.75 
O,Bin920,Bin242,0.67 
O,Bin920,Bin213,0.72 
O,Bin920,Bin176,0.67 
O,Bin920,Bin172,0.61 
O,Bin920,Bin159,0.64 
O,Bin920,Bin118,0.70 
O,Bin920,Bin106,0.73 
O,Bin920,Bin104,0.78 
O,Bin920,Bin76,0.64 
O,Bin920,Bin65,0.68 
O,Bin920,Bin50,0.86 
O,Bin920,Bin47,0.69 
O,Bin920,Bin45,0.66 
O,Bin920,Bin19,0.59 
O,Bin920,Bin2,0.73 
O,Bin920,Bin855,-0.70 
O,Bin920,Bin751,-0.67 
O,Bin920,Bin722,-0.61 
O,Bin920,Bin689,-0.59 
O,Bin920,Bin601,-0.60 
O,Bin920,Bin573,-0.66 
O,Bin920,Bin329,-0.54 
O,Bin920,Bin150,-0.61 
O,Bin920,Bin22,-0.62 
O,Bin763,Bin760,0.72 
O,Bin763,Bin691,0.69 
O,Bin763,Bin665,0.62 
O,Bin763,Bin661,0.59 
O,Bin763,Bin527,0.71 
O,Bin763,Bin514,0.56 
O,Bin763,Bin506,0.70 
O,Bin763,Bin444,0.68 
O,Bin763,Bin443,0.66 
O,Bin763,Bin432,0.63 
O,Bin763,Bin410,0.63 
O,Bin763,Bin375,0.61 
O,Bin763,Bin245,0.62 
O,Bin763,Bin168,0.60 
O,Bin763,Bin162,0.61 
O,Bin763,Bin156,0.61 
O,Bin763,Bin123,0.57 
O,Bin763,Bin117,0.66 
O,Bin763,Bin109,0.69 
O,Bin763,Bin88,0.68 
O,Bin763,Bin49,0.52 
O,Bin763,Bin19,0.55 
O,Bin763,Bin479,-0.65 
O,Bin763,Bin22,-0.67 
O,Bin630,Bin629,0.70 
O,Bin630,Bin396,0.64 
O,Bin630,Bin346,0.67 
O,Bin630,Bin326,0.67 
O,Bin630,Bin144,0.77 
O,Bin630,Bin22,-0.63 
O,Bin439,Bin358,0.67 
O,Bin439,Bin336,0.65 
O,Bin439,Bin335,0.71 
O,Bin439,Bin259,0.64 
O,Bin439,Bin165,0.80 
O,Bin439,Bin125,0.60 
O,Bin439,Bin117,0.71 
O,Bin439,Bin96,0.66 
O,Bin439,Bin88,0.63 
O,Bin439,Bin49,0.90 
O,Bin439,Bin22,-0.58 
O,Bin415,Bin410,0.72 
O,Bin415,Bin374,0.76 
O,Bin415,Bin358,0.61 
O,Bin415,Bin336,0.67 
O,Bin415,Bin328,0.72 
O,Bin415,Bin299,0.66 
O,Bin415,Bin272,0.57 
O,Bin415,Bin196,0.72 
O,Bin415,Bin181,0.65 
O,Bin415,Bin162,0.73 
O,Bin415,Bin144,0.62 
O,Bin415,Bin128,0.78 
O,Bin415,Bin118,0.65 
O,Bin415,Bin117,0.74 
O,Bin415,Bin113,0.53 
O,Bin415,Bin81,0.62 
O,Bin415,Bin65,0.60 
O,Bin415,Bin49,0.59 
O,Bin415,Bin21,0.66 
O,Bin415,Bin4,0.67 
O,Bin415,Bin287,-0.59 
O,Bin415,Bin22,-0.65 
O,Bin411,Bin358,0.61 
O,Bin411,Bin336,0.77 
O,Bin411,Bin321,0.73 
O,Bin411,Bin307,0.58 
O,Bin411,Bin282,0.64 
O,Bin411,Bin274,0.81 
O,Bin411,Bin242,0.79 
O,Bin411,Bin225,0.78 
O,Bin411,Bin180,0.83 
O,Bin411,Bin117,0.67 
O,Bin411,Bin104,0.66 
O,Bin411,Bin93,0.63 
O,Bin411,Bin81,0.76 
O,Bin411,Bin76,0.68 
O,Bin411,Bin50,0.61 
O,Bin411,Bin4,0.62 
O,Bin411,Bin22,-0.71 
O,Bin310,Bin282,0.65 
O,Bin310,Bin242,0.70 
O,Bin310,Bin159,0.67 
O,Bin310,Bin118,0.71 
O,Bin310,Bin104,0.64 
O,Bin310,Bin81,0.74 
O,Bin310,Bin76,0.93 
O,Bin310,Bin50,0.64 
O,Bin310,Bin287,-0.58 
O,Bin310,Bin258,-0.64 
O,Bin310,Bin206,-0.59 
O,Bin310,Bin133,-0.55 
O,Bin310,Bin40,-0.59 
O,Bin310,Bin22,-0.73 
O,Bin194,Bin181,0.70 
O,Bin194,Bin162,0.72 
O,Bin194,Bin161,0.62 
O,Bin194,Bin157,0.71 
O,Bin194,Bin146,0.63 
O,Bin194,Bin142,0.63 
O,Bin194,Bin139,0.64 
O,Bin194,Bin128,0.63 
O,Bin194,Bin125,0.67 
O,Bin194,Bin117,0.75 
O,Bin194,Bin114,0.61 
O,Bin194,Bin109,0.71 
O,Bin194,Bin99,0.61 
O,Bin194,Bin98,0.64 
O,Bin194,Bin95,0.65 
O,Bin194,Bin88,0.65 
O,Bin194,Bin86,0.74 
O,Bin194,Bin84,0.66 
O,Bin194,Bin71,0.66 
O,Bin194,Bin49,0.66 
O,Bin194,Bin4,0.59 
O,Bin194,Bin22,-0.56 
O,Bin144,Bin128,0.65 
O,Bin144,Bin117,0.60 
O,Bin144,Bin109,0.63 
O,Bin144,Bin92,0.80 
O,Bin144,Bin56,0.68 
O,Bin144,Bin72,-0.58 
O,Bin144,Bin22,-0.68 
O,Bin118,Bin104,0.70 
O,Bin118,Bin93,0.63 
O,Bin118,Bin81,0.70 
O,Bin118,Bin76,0.68 
O,Bin118,Bin68,0.73 
O,Bin118,Bin65,0.92 
O,Bin118,Bin50,0.76 
O,Bin118,Bin46,0.68 
O,Bin118,Bin45,0.67 
O,Bin118,Bin44,0.72 
O,Bin118,Bin19,0.78 
O,Bin118,Bin2,0.71 
O,Bin118,Bin25,-0.62 
O,Bin118,Bin24,-0.64 
O,Bin118,Bin22,-0.70 
O,Bin49,Bin21,0.62 
O,Bin49,Bin22,-0.61 
O,Bin1079,Bin980,0.66 
O,Bin1079,Bin946,0.62 
O,Bin1079,Bin942,0.65 
O,Bin1079,Bin941,0.71 
O,Bin1079,Bin940,0.66 
O,Bin1079,Bin937,0.69 
O,Bin1079,Bin909,0.79 
O,Bin1079,Bin886,0.69 
O,Bin1079,Bin880,0.61 
O,Bin1079,Bin843,0.81 
O,Bin1079,Bin837,0.90 
O,Bin1079,Bin820,0.64 
O,Bin1079,Bin796,0.69 
O,Bin1079,Bin791,0.68 
O,Bin1079,Bin754,0.69 
O,Bin1079,Bin741,0.82 
O,Bin1079,Bin732,0.68 
O,Bin1079,Bin726,0.74 
O,Bin1079,Bin684,0.72 
O,Bin1079,Bin634,0.70 
O,Bin1079,Bin605,0.73 
O,Bin1079,Bin599,0.74 
O,Bin1079,Bin594,0.61 
O,Bin1079,Bin542,0.65 
O,Bin1079,Bin534,0.60 
O,Bin1079,Bin525,0.78 
O,Bin1079,Bin513,0.76 
O,Bin1079,Bin485,0.64 
O,Bin1079,Bin479,0.76 
O,Bin1079,Bin454,0.66 
O,Bin1079,Bin392,0.79 
O,Bin1079,Bin364,0.84 
O,Bin1079,Bin342,0.72 
O,Bin1079,Bin341,0.91 
O,Bin1079,Bin318,0.64 
O,Bin1079,Bin304,0.75 
O,Bin1079,Bin302,0.61 
O,Bin1079,Bin296,0.68 
O,Bin1079,Bin288,0.75 
O,Bin1079,Bin257,0.60 
O,Bin1079,Bin256,0.79 
O,Bin1079,Bin218,0.79 
O,Bin1079,Bin171,0.69 
O,Bin1079,Bin22,0.65 
O,Bin1079,Bin3,0.82 
O,Bin1079,Bin1066,-0.62 
O,Bin1079,Bin1040,-0.63 
O,Bin1079,Bin1024,-0.59 
O,Bin1079,Bin1012,-0.60 
O,Bin1079,Bin1003,-0.68 
O,Bin1079,Bin935,-0.62 
O,Bin1079,Bin929,-0.63 
O,Bin1079,Bin915,-0.65 
O,Bin1079,Bin861,-0.54 
O,Bin1079,Bin806,-0.57 
O,Bin1079,Bin585,-0.59 
O,Bin1079,Bin579,-0.62 
O,Bin1079,Bin571,-0.59 
O,Bin1079,Bin570,-0.61 
O,Bin1079,Bin510,-0.62 
O,Bin1079,Bin417,-0.69 
O,Bin1079,Bin334,-0.55 
O,Bin1079,Bin299,-0.54 
O,Bin1079,Bin274,-0.63 
O,Bin1079,Bin234,-0.56 
O,Bin1079,Bin21,-0.57 
O,Bin837,Bin791,0.63 
O,Bin837,Bin741,0.79 
O,Bin837,Bin605,0.72 
O,Bin837,Bin599,0.72 
O,Bin837,Bin542,0.60 
O,Bin837,Bin525,0.73 
O,Bin837,Bin513,0.71 
O,Bin837,Bin496,0.57 
O,Bin837,Bin485,0.63 
O,Bin837,Bin479,0.73 
O,Bin837,Bin392,0.86 
O,Bin837,Bin364,0.76 
O,Bin837,Bin342,0.70 
O,Bin837,Bin341,0.85 
O,Bin837,Bin318,0.62 
O,Bin837,Bin304,0.71 
O,Bin837,Bin288,0.61 
O,Bin837,Bin257,0.61 
O,Bin837,Bin256,0.72 
O,Bin837,Bin221,0.57 
O,Bin837,Bin218,0.76 
O,Bin837,Bin22,0.69 
O,Bin837,Bin3,0.76 
O,Bin837,Bin727,-0.62 
O,Bin837,Bin667,-0.57 
O,Bin837,Bin628,-0.53 
O,Bin837,Bin570,-0.64 
O,Bin837,Bin510,-0.55 
O,Bin837,Bin492,-0.56 
O,Bin837,Bin356,-0.53 
O,Bin837,Bin336,-0.62 
O,Bin837,Bin158,-0.55 
O,Bin837,Bin109,-0.62 
O,Bin837,Bin21,-0.58 
O,Bin342,Bin341,0.73 
O,Bin342,Bin325,0.77 
O,Bin342,Bin256,0.73 
O,Bin342,Bin184,0.68 
O,Bin342,Bin171,0.69 
O,Bin342,Bin141,0.71 
O,Bin342,Bin103,0.66 
O,Bin342,Bin94,0.65 
O,Bin342,Bin72,0.68 
O,Bin342,Bin22,0.71 
O,Bin342,Bin320,-0.58 
O,Bin342,Bin21,-0.60 
O,Bin341,Bin325,0.60 
O,Bin341,Bin318,0.62 
O,Bin341,Bin304,0.74 
O,Bin341,Bin296,0.67 
O,Bin341,Bin290,0.63 
O,Bin341,Bin257,0.57 
O,Bin341,Bin256,0.75 
O,Bin341,Bin254,0.58 
O,Bin341,Bin221,0.55 
O,Bin341,Bin218,0.79 
O,Bin341,Bin184,0.73 
O,Bin341,Bin22,0.69 
O,Bin341,Bin3,0.72 
O,Bin341,Bin328,-0.61 
O,Bin341,Bin299,-0.63 
O,Bin341,Bin162,-0.66 
O,Bin341,Bin109,-0.65 
O,Bin341,Bin21,-0.68 
O,Bin294,Bin284,0.67 
O,Bin294,Bin248,0.60 
O,Bin294,Bin151,-0.61 
O,Bin294,Bin21,-0.55 
O,Bin254,Bin253,0.73 
O,Bin254,Bin250,0.65 
O,Bin254,Bin248,0.67 
O,Bin254,Bin239,0.63 
O,Bin254,Bin235,0.66 
O,Bin254,Bin231,0.73 
O,Bin254,Bin221,0.70 
O,Bin254,Bin193,0.71 
O,Bin254,Bin171,0.77 
O,Bin254,Bin181,-0.61 
O,Bin254,Bin162,-0.62 
O,Bin254,Bin161,-0.62 
O,Bin254,Bin151,-0.60 
O,Bin254,Bin142,-0.58 
O,Bin254,Bin139,-0.60 
O,Bin254,Bin123,-0.55 
O,Bin254,Bin117,-0.63 
O,Bin254,Bin98,-0.64 
O,Bin254,Bin95,-0.67 
O,Bin254,Bin90,-0.52 
O,Bin254,Bin88,-0.58 
O,Bin254,Bin84,-0.65 
O,Bin254,Bin79,-0.60 
O,Bin254,Bin21,-0.54 
O,Bin578,Bin567,0.66 
O,Bin578,Bin551,0.69 
O,Bin578,Bin500,0.85 
O,Bin578,Bin440,0.62 
O,Bin578,Bin421,0.62 
O,Bin578,Bin413,0.66 
O,Bin578,Bin394,0.79 
O,Bin578,Bin329,0.70 
O,Bin578,Bin309,0.54 
O,Bin578,Bin206,0.59 
O,Bin578,Bin121,0.91 
O,Bin578,Bin74,0.67 
O,Bin578,Bin13,0.96 
O,Bin578,Bin213,-0.52 
O,Bin578,Bin20,-0.56 
O,Bin820,Bin791,0.66 
O,Bin820,Bin741,0.59 
O,Bin820,Bin600,0.63 
O,Bin820,Bin599,0.63 
O,Bin820,Bin513,0.71 
O,Bin820,Bin479,0.69 
O,Bin820,Bin308,0.70 
O,Bin820,Bin304,0.71 
O,Bin820,Bin288,0.69 
O,Bin820,Bin254,0.67 
O,Bin820,Bin812,-0.60 
O,Bin820,Bin775,-0.68 
O,Bin820,Bin736,-0.61 
O,Bin820,Bin664,-0.68 
O,Bin820,Bin649,-0.62 
O,Bin820,Bin606,-0.57 
O,Bin820,Bin595,-0.62 
O,Bin820,Bin582,-0.60 
O,Bin820,Bin438,-0.62 
O,Bin820,Bin425,-0.57 
O,Bin820,Bin410,-0.66 
O,Bin820,Bin282,-0.62 
O,Bin820,Bin281,-0.64 
O,Bin820,Bin280,-0.60 
O,Bin820,Bin154,-0.65 
O,Bin820,Bin128,-0.60 
O,Bin820,Bin93,-0.57 
O,Bin820,Bin81,-0.63 
O,Bin820,Bin68,-0.56 
O,Bin820,Bin19,-0.66 
O,Bin813,Bin811,0.72 
O,Bin813,Bin809,0.84 
O,Bin813,Bin787,0.78 
O,Bin813,Bin784,0.61 
O,Bin813,Bin765,0.77 
O,Bin813,Bin754,0.67 
O,Bin813,Bin751,0.68 
O,Bin813,Bin743,0.69 
O,Bin813,Bin723,0.62 
O,Bin813,Bin705,0.81 
O,Bin813,Bin689,0.83 
O,Bin813,Bin672,0.71 
O,Bin813,Bin640,0.87 
O,Bin813,Bin634,0.68 
O,Bin813,Bin605,0.71 
O,Bin813,Bin601,0.79 
O,Bin813,Bin594,0.62 
O,Bin813,Bin574,0.78 
O,Bin813,Bin573,0.74 
O,Bin813,Bin551,0.69 
O,Bin813,Bin544,0.76 
O,Bin813,Bin484,0.68 
O,Bin813,Bin421,0.65 
O,Bin813,Bin413,0.73 
O,Bin813,Bin362,0.71 
O,Bin813,Bin355,0.65 
O,Bin813,Bin342,0.80 
O,Bin813,Bin340,0.64 
O,Bin813,Bin337,0.67 
O,Bin813,Bin330,0.74 
O,Bin813,Bin329,0.76 
O,Bin813,Bin325,0.75 
O,Bin813,Bin309,0.75 
O,Bin813,Bin295,0.74 
O,Bin813,Bin287,0.78 
O,Bin813,Bin258,0.72 
O,Bin813,Bin256,0.86 
O,Bin813,Bin218,0.65 
O,Bin813,Bin214,0.73 
O,Bin813,Bin153,0.72 
O,Bin813,Bin147,0.63 
O,Bin813,Bin141,0.70 
O,Bin813,Bin135,0.72 
O,Bin813,Bin103,0.82 
O,Bin813,Bin101,0.71 
O,Bin813,Bin39,0.76 
O,Bin813,Bin44,-0.55 
O,Bin813,Bin19,-0.56 
O,Bin1054,Bin1040,0.76 
O,Bin1054,Bin958,0.71 
O,Bin1054,Bin954,0.69 
O,Bin1054,Bin863,0.77 
O,Bin1054,Bin790,0.71 
O,Bin1054,Bin720,0.59 
O,Bin1054,Bin661,0.70 
O,Bin1054,Bin659,0.50 
O,Bin1054,Bin655,0.60 
O,Bin1054,Bin646,0.63 
O,Bin1054,Bin629,0.73 
O,Bin1054,Bin438,0.69 
O,Bin1054,Bin422,0.82 
O,Bin1054,Bin411,0.64 
O,Bin1054,Bin354,0.67 
O,Bin1054,Bin352,0.68 
O,Bin1054,Bin346,0.69 
O,Bin1054,Bin336,0.77 
O,Bin1054,Bin333,0.75 
O,Bin1054,Bin326,0.64 
O,Bin1054,Bin321,0.71 
O,Bin1054,Bin298,0.63 
O,Bin1054,Bin280,0.64 
O,Bin1054,Bin274,0.68 
O,Bin1054,Bin242,0.70 
O,Bin1054,Bin162,0.56 
O,Bin1054,Bin113,0.61 
O,Bin1054,Bin81,0.70 
O,Bin1054,Bin76,0.79 
O,Bin1054,Bin48,0.63 
O,Bin1054,Bin1026,-0.66 
O,Bin1054,Bin940,-0.59 
O,Bin1054,Bin909,-0.64 
O,Bin1054,Bin816,-0.61 
O,Bin1054,Bin791,-0.65 
O,Bin1054,Bin732,-0.62 
O,Bin1054,Bin708,-0.57 
O,Bin1054,Bin475,-0.61 
O,Bin1054,Bin467,-0.54 
O,Bin1054,Bin377,-0.70 
O,Bin1054,Bin18,-0.68 
O,Bin958,Bin954,0.61 
O,Bin958,Bin949,0.55 
O,Bin958,Bin863,0.74 
O,Bin958,Bin790,0.70 
O,Bin958,Bin775,0.65 
O,Bin958,Bin693,0.68 
O,Bin958,Bin661,0.64 
O,Bin958,Bin571,0.54 
O,Bin958,Bin570,0.65 
O,Bin958,Bin422,0.65 
O,Bin958,Bin411,0.65 
O,Bin958,Bin336,0.70 
O,Bin958,Bin326,0.62 
O,Bin958,Bin245,0.59 
O,Bin958,Bin242,0.69 
O,Bin958,Bin180,0.63 
O,Bin958,Bin118,0.54 
O,Bin958,Bin104,0.72 
O,Bin958,Bin92,0.56 
O,Bin958,Bin82,0.62 
O,Bin958,Bin81,0.67 
O,Bin958,Bin76,0.65 
O,Bin958,Bin48,0.55 
O,Bin958,Bin551,-0.57 
O,Bin958,Bin482,-0.55 
O,Bin958,Bin377,-0.61 
O,Bin958,Bin18,-0.56 
O,Bin899,Bin863,0.73 
O,Bin899,Bin793,0.66 
O,Bin899,Bin629,0.67 
O,Bin899,Bin621,0.62 
O,Bin899,Bin619,0.64 
O,Bin899,Bin580,0.68 
O,Bin899,Bin570,0.73 
O,Bin899,Bin535,0.65 
O,Bin899,Bin521,0.74 
O,Bin899,Bin445,0.61 
O,Bin899,Bin415,0.70 
O,Bin899,Bin374,0.68 
O,Bin899,Bin369,0.60 
O,Bin899,Bin358,0.66 
O,Bin899,Bin328,0.60 
O,Bin899,Bin274,0.70 
O,Bin899,Bin162,0.72 
O,Bin899,Bin118,0.70 
O,Bin899,Bin109,0.72 
O,Bin899,Bin843,-0.63 
O,Bin899,Bin726,-0.72 
O,Bin899,Bin599,-0.68 
O,Bin899,Bin542,-0.68 
O,Bin899,Bin513,-0.66 
O,Bin899,Bin479,-0.78 
O,Bin899,Bin456,-0.67 
O,Bin899,Bin304,-0.71 
O,Bin899,Bin302,-0.59 
O,Bin899,Bin22,-0.72 
O,Bin899,Bin18,-0.68 
O,Bin720,Bin709,0.65 
O,Bin720,Bin704,0.86 
O,Bin720,Bin680,0.95 
O,Bin720,Bin661,0.87 
O,Bin720,Bin650,0.56 
O,Bin720,Bin631,0.87 
O,Bin720,Bin514,0.82 
O,Bin720,Bin438,0.66 
O,Bin720,Bin432,0.83 
O,Bin720,Bin414,0.89 
O,Bin720,Bin326,0.77 
O,Bin720,Bin320,0.85 
O,Bin720,Bin270,0.67 
O,Bin720,Bin264,0.57 
O,Bin720,Bin245,0.88 
O,Bin720,Bin188,0.65 
O,Bin720,Bin156,0.88 
O,Bin720,Bin144,0.67 
O,Bin720,Bin117,0.62 
O,Bin720,Bin95,0.62 
O,Bin720,Bin88,0.65 
O,Bin720,Bin82,0.91 
O,Bin720,Bin41,0.65 
O,Bin720,Bin218,-0.55 
O,Bin720,Bin18,-0.66 
O,Bin438,Bin416,0.65 
O,Bin438,Bin415,0.75 
O,Bin438,Bin400,0.63 
O,Bin438,Bin374,0.71 
O,Bin438,Bin369,0.70 
O,Bin438,Bin354,0.71 
O,Bin438,Bin351,0.68 
O,Bin438,Bin346,0.69 
O,Bin438,Bin345,0.65 
O,Bin438,Bin336,0.74 
O,Bin438,Bin335,0.79 
O,Bin438,Bin334,0.69 
O,Bin438,Bin328,0.82 
O,Bin438,Bin320,0.67 
O,Bin438,Bin299,0.72 
O,Bin438,Bin277,0.65 
O,Bin438,Bin272,0.67 
O,Bin438,Bin270,0.72 
O,Bin438,Bin215,0.68 
