Fig 3B,,,
Group,Bin_name_1,Bin_name_2,average_r
T,Bin988,Bin624,0.54 
T,Bin1005,Bin624,0.71 
T,Bin1066,Bin624,0.61 
T,Bin1075,Bin624,0.59 
T,Bin1082,Bin624,0.68 
T,Bin628,Bin626,0.67 
T,Bin667,Bin626,0.68 
T,Bin703,Bin626,0.74 
T,Bin706,Bin626,0.58 
T,Bin727,Bin626,0.65 
T,Bin760,Bin626,0.57 
T,Bin771,Bin626,0.57 
T,Bin793,Bin626,0.67 
T,Bin861,Bin626,0.60 
T,Bin885,Bin626,0.58 
T,Bin932,Bin626,0.60 
T,Bin934,Bin626,0.71 
T,Bin935,Bin626,0.70 
T,Bin949,Bin626,0.61 
T,Bin984,Bin626,0.61 
T,Bin1003,Bin626,0.64 
T,Bin1006,Bin626,0.59 
T,Bin1012,Bin626,0.55 
T,Bin1016,Bin626,0.57 
T,Bin1039,Bin626,0.76 
T,Bin1044,Bin626,0.66 
T,Bin1049,Bin626,0.71 
T,Bin1066,Bin626,0.61 
T,Bin1082,Bin626,0.65 
T,Bin1085,Bin626,0.55 
T,Bin1094,Bin626,0.59 
T,Bin667,Bin628,0.68 
T,Bin691,Bin628,0.60 
T,Bin727,Bin628,0.64 
T,Bin728,Bin628,0.73 
T,Bin793,Bin628,0.73 
T,Bin826,Bin628,0.64 
T,Bin861,Bin628,0.69 
T,Bin869,Bin628,0.51 
T,Bin932,Bin628,0.59 
T,Bin935,Bin628,0.66 
T,Bin1012,Bin628,0.60 
T,Bin1039,Bin628,0.58 
T,Bin1049,Bin628,0.63 
T,Bin693,Bin629,0.74 
T,Bin701,Bin629,0.58 
T,Bin744,Bin629,0.59 
T,Bin775,Bin629,0.78 
T,Bin790,Bin629,0.79 
T,Bin850,Bin629,0.66 
T,Bin863,Bin629,0.80 
T,Bin943,Bin629,0.60 
T,Bin995,Bin629,0.82 
T,Bin1091,Bin629,0.63 
T,Bin1094,Bin629,0.85 
T,Bin661,Bin631,0.75 
T,Bin680,Bin631,0.76 
T,Bin704,Bin631,0.83 
T,Bin720,Bin631,0.89 
T,Bin901,Bin631,0.92 
T,Bin954,Bin631,0.88 
T,Bin1015,Bin631,0.87 
T,Bin1091,Bin631,0.88 
T,Bin667,Bin632,0.56 
T,Bin734,Bin632,0.72 
T,Bin890,Bin632,0.59 
T,Bin1047,Bin632,0.81 
T,Bin722,Bin633,0.82 
T,Bin768,Bin633,0.76 
T,Bin801,Bin633,0.77 
T,Bin900,Bin633,0.88 
T,Bin930,Bin633,0.84 
T,Bin976,Bin633,0.72 
T,Bin1011,Bin633,0.84 
T,Bin1027,Bin633,0.86 
T,Bin1080,Bin633,0.81 
T,Bin1084,Bin633,0.80 
T,Bin1093,Bin633,0.80 
T,Bin640,Bin634,0.65 
T,Bin677,Bin634,0.53 
T,Bin684,Bin634,0.91 
T,Bin686,Bin634,0.57 
T,Bin690,Bin634,0.70 
T,Bin702,Bin634,0.61 
T,Bin726,Bin634,0.64 
T,Bin743,Bin634,0.73 
T,Bin751,Bin634,0.59 
T,Bin754,Bin634,0.98 
T,Bin784,Bin634,0.73 
T,Bin796,Bin634,0.70 
T,Bin800,Bin634,0.64 
T,Bin808,Bin634,0.64 
T,Bin810,Bin634,0.66 
T,Bin811,Bin634,0.67 
T,Bin813,Bin634,0.69 
T,Bin814,Bin634,0.70 
T,Bin822,Bin634,0.62 
T,Bin873,Bin634,0.54 
T,Bin886,Bin634,0.61 
T,Bin907,Bin634,0.62 
T,Bin909,Bin634,0.73 
T,Bin938,Bin634,0.77 
T,Bin940,Bin634,0.69 
T,Bin941,Bin634,0.68 
T,Bin946,Bin634,0.71 
T,Bin947,Bin634,0.69 
T,Bin951,Bin634,0.69 
T,Bin961,Bin634,0.59 
T,Bin977,Bin634,0.64 
T,Bin988,Bin634,0.56 
T,Bin1026,Bin634,0.68 
T,Bin1051,Bin634,0.59 
T,Bin1089,Bin634,0.62 
T,Bin737,Bin635,0.59 
T,Bin846,Bin636,0.64 
T,Bin654,Bin638,0.79 
T,Bin646,Bin639,0.80 
T,Bin653,Bin639,0.60 
T,Bin675,Bin639,0.59 
T,Bin686,Bin639,0.81 
T,Bin760,Bin639,0.58 
T,Bin803,Bin639,0.64 
T,Bin933,Bin639,0.61 
T,Bin1004,Bin639,0.56 
T,Bin1005,Bin639,0.60 
T,Bin1082,Bin639,0.61 
T,Bin672,Bin640,0.62 
T,Bin689,Bin640,0.77 
T,Bin705,Bin640,0.64 
T,Bin741,Bin640,0.67 
T,Bin743,Bin640,0.74 
T,Bin765,Bin640,0.63 
T,Bin784,Bin640,0.63 
T,Bin787,Bin640,0.69 
T,Bin809,Bin640,0.81 
T,Bin810,Bin640,0.58 
T,Bin811,Bin640,0.72 
T,Bin813,Bin640,0.87 
T,Bin833,Bin640,0.59 
T,Bin886,Bin640,0.74 
T,Bin907,Bin640,0.57 
T,Bin946,Bin640,0.65 
T,Bin947,Bin640,0.58 
T,Bin959,Bin640,0.64 
T,Bin977,Bin640,0.88 
T,Bin980,Bin640,0.65 
T,Bin1067,Bin640,0.58 
T,Bin1088,Bin640,0.65 
T,Bin1097,Bin640,0.68 
T,Bin890,Bin642,0.53 
T,Bin890,Bin644,0.77 
T,Bin990,Bin644,0.77 
T,Bin736,Bin645,0.71 
T,Bin987,Bin645,0.76 
T,Bin1009,Bin645,0.55 
T,Bin1012,Bin645,0.62 
T,Bin1071,Bin645,0.62 
T,Bin686,Bin646,0.88 
T,Bin800,Bin646,0.61 
T,Bin1072,Bin646,0.59 
T,Bin667,Bin647,0.61 
T,Bin744,Bin647,0.66 
T,Bin899,Bin647,0.58 
T,Bin924,Bin647,0.69 
T,Bin1049,Bin647,0.62 
T,Bin651,Bin648,0.83 
T,Bin666,Bin648,0.68 
T,Bin1096,Bin648,0.79 
T,Bin664,Bin649,0.71 
T,Bin725,Bin649,0.64 
T,Bin752,Bin649,0.64 
T,Bin764,Bin649,0.74 
T,Bin766,Bin649,0.72 
T,Bin775,Bin649,0.66 
T,Bin850,Bin649,0.70 
T,Bin882,Bin649,0.63 
T,Bin906,Bin649,0.95 
T,Bin922,Bin649,0.68 
T,Bin1021,Bin649,0.82 
T,Bin1029,Bin649,0.72 
T,Bin1056,Bin649,0.89 
T,Bin1074,Bin649,0.64 
T,Bin1083,Bin649,0.77 
T,Bin663,Bin650,0.76 
T,Bin666,Bin650,0.76 
T,Bin844,Bin650,0.72 
T,Bin956,Bin650,0.69 
T,Bin982,Bin650,0.64 
T,Bin1096,Bin650,0.62 
T,Bin663,Bin651,0.76 
T,Bin666,Bin651,0.75 
T,Bin844,Bin651,0.71 
T,Bin866,Bin651,0.65 
T,Bin982,Bin651,0.75 
T,Bin1096,Bin651,0.80 
T,Bin669,Bin652,0.65 
T,Bin798,Bin652,0.60 
T,Bin976,Bin652,0.58 
T,Bin665,Bin653,0.55 
T,Bin675,Bin653,0.64 
T,Bin703,Bin653,0.72 
T,Bin727,Bin653,0.58 
T,Bin812,Bin653,0.60 
T,Bin861,Bin653,0.49 
T,Bin933,Bin653,0.62 
T,Bin948,Bin653,0.67 
T,Bin1005,Bin653,0.66 
T,Bin1075,Bin653,0.66 
T,Bin1082,Bin653,0.67 
T,Bin661,Bin654,0.63 
T,Bin776,Bin655,0.87 
T,Bin949,Bin655,0.69 
T,Bin983,Bin655,0.81 
T,Bin1066,Bin655,0.64 
T,Bin746,Bin656,0.69 
T,Bin892,Bin656,0.87 
T,Bin991,Bin656,0.83 
T,Bin1052,Bin656,0.84 
T,Bin812,Bin657,0.59 
T,Bin948,Bin657,0.64 
T,Bin1005,Bin657,0.57 
T,Bin1044,Bin657,0.51 
T,Bin693,Bin661,0.67 
T,Bin704,Bin661,0.86 
T,Bin871,Bin661,0.56 
T,Bin954,Bin661,0.78 
T,Bin958,Bin661,0.58 
T,Bin1015,Bin661,0.88 
T,Bin1091,Bin661,0.74 
T,Bin666,Bin663,0.88 
T,Bin844,Bin663,0.74 
T,Bin866,Bin663,0.68 
T,Bin982,Bin663,0.77 
T,Bin1042,Bin663,0.59 
T,Bin1096,Bin663,0.82 
T,Bin764,Bin664,0.63 
T,Bin922,Bin664,0.77 
T,Bin1003,Bin664,0.52 
T,Bin1021,Bin664,0.59 
T,Bin1081,Bin664,0.80 
T,Bin1083,Bin664,0.80 
T,Bin703,Bin665,0.56 
T,Bin706,Bin665,0.77 
T,Bin753,Bin665,0.56 
T,Bin760,Bin665,0.76 
T,Bin771,Bin665,0.70 
T,Bin793,Bin665,0.63 
T,Bin806,Bin665,0.59 
T,Bin807,Bin665,0.60 
T,Bin897,Bin665,0.59 
T,Bin908,Bin665,0.76 
T,Bin935,Bin665,0.56 
T,Bin1028,Bin665,0.61 
T,Bin1049,Bin665,0.63 
T,Bin1062,Bin665,0.72 
T,Bin1066,Bin665,0.60 
T,Bin1082,Bin665,0.62 
T,Bin1086,Bin665,0.61 
T,Bin844,Bin666,0.78 
T,Bin866,Bin666,0.66 
T,Bin982,Bin666,0.84 
T,Bin1096,Bin666,0.76 
T,Bin693,Bin667,0.61 
T,Bin793,Bin667,0.73 
T,Bin826,Bin667,0.77 
T,Bin861,Bin667,0.71 
T,Bin899,Bin667,0.55 
T,Bin935,Bin667,0.76 
T,Bin943,Bin667,0.78 
T,Bin949,Bin667,0.57 
T,Bin1025,Bin667,0.58 
T,Bin1044,Bin667,0.71 
T,Bin1049,Bin667,0.81 
T,Bin1066,Bin667,0.59 
T,Bin688,Bin668,0.59 
T,Bin690,Bin668,0.66 
T,Bin692,Bin668,0.63 
T,Bin697,Bin668,0.68 
T,Bin723,Bin668,0.56 
T,Bin751,Bin668,0.63 
T,Bin778,Bin668,0.60 
T,Bin799,Bin668,0.70 
T,Bin806,Bin668,0.54 
T,Bin814,Bin668,0.71 
T,Bin822,Bin668,0.81 
T,Bin855,Bin668,0.67 
T,Bin868,Bin668,0.63 
T,Bin873,Bin668,0.62 
T,Bin874,Bin668,0.71 
T,Bin907,Bin668,0.69 
T,Bin936,Bin668,0.67 
T,Bin947,Bin668,0.64 
T,Bin1026,Bin668,0.57 
T,Bin1051,Bin668,0.60 
T,Bin673,Bin669,0.65 
T,Bin798,Bin669,0.78 
T,Bin830,Bin669,0.78 
T,Bin891,Bin669,0.56 
T,Bin976,Bin669,0.63 
T,Bin771,Bin670,0.63 
T,Bin857,Bin670,0.74 
T,Bin928,Bin670,0.72 
T,Bin1009,Bin670,0.80 
T,Bin673,Bin671,0.72 
T,Bin902,Bin671,0.77 
T,Bin679,Bin672,0.74 
T,Bin689,Bin672,0.65 
T,Bin705,Bin672,0.68 
T,Bin723,Bin672,0.72 
T,Bin741,Bin672,0.59 
T,Bin751,Bin672,0.67 
T,Bin762,Bin672,0.65 
T,Bin765,Bin672,0.70 
T,Bin787,Bin672,0.69 
T,Bin809,Bin672,0.65 
T,Bin811,Bin672,0.81 
T,Bin813,Bin672,0.69 
T,Bin824,Bin672,0.78 
T,Bin836,Bin672,0.72 
T,Bin873,Bin672,0.80 
T,Bin886,Bin672,0.81 
T,Bin907,Bin672,0.65 
T,Bin936,Bin672,0.74 
T,Bin941,Bin672,0.60 
T,Bin959,Bin672,0.72 
T,Bin977,Bin672,0.71 
T,Bin1000,Bin672,0.77 
T,Bin1051,Bin672,0.74 
T,Bin1067,Bin672,0.78 
T,Bin1088,Bin672,0.83 
T,Bin830,Bin673,0.62 
T,Bin902,Bin673,0.79 
T,Bin734,Bin674,0.57 
T,Bin770,Bin674,0.57 
T,Bin853,Bin674,0.84 
T,Bin890,Bin674,0.65 
T,Bin1012,Bin674,0.70 
T,Bin1016,Bin674,0.54 
T,Bin1025,Bin674,0.68 
T,Bin686,Bin675,0.64 
T,Bin692,Bin675,0.71 
T,Bin709,Bin675,0.76 
T,Bin727,Bin675,0.62 
T,Bin751,Bin675,0.58 
T,Bin812,Bin675,0.72 
T,Bin933,Bin675,0.89 
T,Bin934,Bin675,0.73 
T,Bin948,Bin675,0.73 
T,Bin949,Bin675,0.73 
T,Bin1005,Bin675,0.76 
T,Bin1075,Bin675,0.63 
T,Bin1082,Bin675,0.67 
T,Bin1098,Bin675,0.69 
T,Bin707,Bin676,0.79 
T,Bin758,Bin676,0.53 
T,Bin686,Bin677,0.67 
T,Bin715,Bin677,0.62 
T,Bin743,Bin677,0.61 
T,Bin754,Bin677,0.56 
T,Bin796,Bin677,0.54 
T,Bin800,Bin677,0.72 
T,Bin814,Bin677,0.54 
T,Bin820,Bin677,0.56 
T,Bin822,Bin677,0.65 
T,Bin843,Bin677,0.61 
T,Bin855,Bin677,0.62 
T,Bin909,Bin677,0.63 
T,Bin936,Bin677,0.62 
T,Bin946,Bin677,0.57 
T,Bin947,Bin677,0.58 
T,Bin953,Bin677,0.62 
T,Bin1051,Bin677,0.69 
T,Bin1072,Bin677,0.63 
T,Bin1079,Bin677,0.51 
T,Bin779,Bin679,0.75 
T,Bin836,Bin679,0.53 
T,Bin871,Bin679,0.76 
T,Bin1048,Bin679,0.76 
T,Bin1088,Bin679,0.74 
T,Bin704,Bin680,0.76 
T,Bin716,Bin680,0.63 
T,Bin720,Bin680,0.82 
T,Bin901,Bin680,0.74 
T,Bin954,Bin680,0.75 
T,Bin1015,Bin680,0.76 
T,Bin1091,Bin680,0.75 
T,Bin812,Bin682,0.69 
T,Bin827,Bin682,0.57 
T,Bin877,Bin682,0.61 
T,Bin999,Bin682,0.69 
T,Bin1005,Bin682,0.62 
T,Bin1010,Bin682,0.49 
T,Bin1025,Bin682,0.57 
T,Bin1098,Bin682,0.71 
T,Bin934,Bin683,0.65 
T,Bin690,Bin684,0.69 
T,Bin702,Bin684,0.62 
T,Bin726,Bin684,0.61 
T,Bin754,Bin684,0.91 
T,Bin784,Bin684,0.68 
T,Bin800,Bin684,0.60 
T,Bin810,Bin684,0.57 
T,Bin814,Bin684,0.63 
T,Bin822,Bin684,0.61 
T,Bin855,Bin684,0.61 
T,Bin940,Bin684,0.62 
T,Bin941,Bin684,0.63 
T,Bin946,Bin684,0.62 
T,Bin947,Bin684,0.67 
T,Bin951,Bin684,0.64 
T,Bin961,Bin684,0.50 
T,Bin1026,Bin684,0.68 
T,Bin1089,Bin684,0.59 
T,Bin690,Bin686,0.57 
T,Bin697,Bin686,0.61 
T,Bin743,Bin686,0.60 
T,Bin754,Bin686,0.62 
T,Bin788,Bin686,0.61 
T,Bin797,Bin686,0.45 
T,Bin800,Bin686,0.65 
T,Bin814,Bin686,0.65 
T,Bin822,Bin686,0.65 
T,Bin855,Bin686,0.64 
T,Bin933,Bin686,0.70 
T,Bin936,Bin686,0.60 
T,Bin947,Bin686,0.56 
T,Bin1004,Bin686,0.58 
T,Bin1051,Bin686,0.64 
T,Bin1071,Bin686,0.56 
T,Bin1072,Bin686,0.65 
T,Bin1089,Bin686,0.56 
T,Bin705,Bin689,0.60 
T,Bin723,Bin689,0.56 
T,Bin743,Bin689,0.62 
T,Bin762,Bin689,0.51 
T,Bin787,Bin689,0.63 
T,Bin809,Bin689,0.93 
T,Bin813,Bin689,0.77 
T,Bin836,Bin689,0.60 
T,Bin855,Bin689,0.62 
T,Bin873,Bin689,0.61 
T,Bin886,Bin689,0.62 
T,Bin959,Bin689,0.71 
T,Bin977,Bin689,0.76 
T,Bin1051,Bin689,0.64 
T,Bin1067,Bin689,0.60 
T,Bin1079,Bin689,0.65 
T,Bin1088,Bin689,0.70 
T,Bin1097,Bin689,0.69 
T,Bin697,Bin690,0.69 
T,Bin726,Bin690,0.55 
T,Bin743,Bin690,0.58 
T,Bin751,Bin690,0.55 
T,Bin754,Bin690,0.70 
T,Bin784,Bin690,0.78 
T,Bin788,Bin690,0.55 
T,Bin800,Bin690,0.82 
T,Bin808,Bin690,0.82 
T,Bin810,Bin690,0.81 
T,Bin814,Bin690,0.79 
T,Bin822,Bin690,0.76 
T,Bin855,Bin690,0.61 
T,Bin909,Bin690,0.63 
T,Bin936,Bin690,0.58 
T,Bin938,Bin690,0.74 
T,Bin940,Bin690,0.69 
T,Bin946,Bin690,0.73 
T,Bin947,Bin690,0.79 
T,Bin951,Bin690,0.74 
T,Bin988,Bin690,0.59 
T,Bin1026,Bin690,0.68 
T,Bin1051,Bin690,0.56 
T,Bin1071,Bin690,0.70 
T,Bin1089,Bin690,0.78 
T,Bin728,Bin691,0.62 
T,Bin934,Bin691,0.63 
T,Bin935,Bin691,0.66 
T,Bin1066,Bin691,0.70 
T,Bin1082,Bin691,0.67 
T,Bin1086,Bin691,0.60 
T,Bin697,Bin692,0.79 
T,Bin703,Bin692,0.65 
T,Bin751,Bin692,0.57 
T,Bin793,Bin692,0.65 
T,Bin800,Bin692,0.69 
T,Bin812,Bin692,0.59 
T,Bin818,Bin692,0.55 
T,Bin822,Bin692,0.69 
T,Bin933,Bin692,0.60 
T,Bin934,Bin692,0.69 
T,Bin948,Bin692,0.66 
T,Bin1004,Bin692,0.54 
T,Bin1005,Bin692,0.64 
T,Bin1049,Bin692,0.61 
T,Bin1082,Bin692,0.72 
T,Bin744,Bin693,0.59 
T,Bin775,Bin693,0.80 
T,Bin790,Bin693,0.77 
T,Bin863,Bin693,0.76 
T,Bin901,Bin693,0.59 
T,Bin920,Bin693,0.70 
T,Bin932,Bin693,0.62 
T,Bin943,Bin693,0.70 
T,Bin954,Bin693,0.60 
T,Bin995,Bin693,0.78 
T,Bin1015,Bin693,0.62 
T,Bin1040,Bin693,0.71 
T,Bin1091,Bin693,0.60 
T,Bin1094,Bin693,0.86 
T,Bin778,Bin694,0.97 
T,Bin827,Bin694,0.56 
T,Bin1018,Bin694,0.84 
T,Bin1032,Bin694,0.65 
T,Bin800,Bin697,0.67 
T,Bin822,Bin697,0.70 
T,Bin947,Bin697,0.64 
T,Bin988,Bin697,0.54 
T,Bin701,Bin698,0.61 
T,Bin791,Bin698,0.75 
T,Bin919,Bin698,0.68 
T,Bin702,Bin699,0.67 
T,Bin710,Bin699,0.60 
T,Bin715,Bin699,0.67 
T,Bin732,Bin699,0.71 
T,Bin782,Bin699,0.69 
T,Bin791,Bin699,0.68 
T,Bin847,Bin699,0.62 
T,Bin919,Bin699,0.72 
T,Bin940,Bin699,0.62 
T,Bin944,Bin699,0.72 
T,Bin950,Bin699,0.62 
T,Bin953,Bin699,0.67 
T,Bin961,Bin699,0.62 
T,Bin1035,Bin699,0.63 
T,Bin928,Bin701,0.61 
T,Bin935,Bin701,0.55 
T,Bin943,Bin701,0.74 
T,Bin958,Bin701,0.66 
T,Bin710,Bin702,0.65 
T,Bin715,Bin702,0.72 
T,Bin726,Bin702,0.54 
T,Bin732,Bin702,0.73 
T,Bin735,Bin702,0.67 
T,Bin737,Bin702,0.63 
T,Bin754,Bin702,0.62 
T,Bin788,Bin702,0.61 
T,Bin791,Bin702,0.76 
T,Bin796,Bin702,0.81 
T,Bin816,Bin702,0.67 
T,Bin820,Bin702,0.69 
T,Bin843,Bin702,0.59 
T,Bin880,Bin702,0.55 
T,Bin909,Bin702,0.63 
T,Bin919,Bin702,0.68 
T,Bin937,Bin702,0.57 
T,Bin938,Bin702,0.66 
T,Bin941,Bin702,0.60 
T,Bin944,Bin702,0.72 
T,Bin945,Bin702,0.70 
T,Bin950,Bin702,0.58 
T,Bin951,Bin702,0.62 
T,Bin953,Bin702,0.76 
T,Bin961,Bin702,0.77 
T,Bin963,Bin702,0.70 
T,Bin1035,Bin702,0.75 
T,Bin1072,Bin702,0.55 
T,Bin706,Bin703,0.62 
T,Bin760,Bin703,0.73 
T,Bin934,Bin703,0.61 
T,Bin948,Bin703,0.64 
T,Bin1028,Bin703,0.69 
T,Bin1039,Bin703,0.77 
T,Bin1049,Bin703,0.63 
T,Bin1066,Bin703,0.73 
T,Bin1075,Bin703,0.65 
T,Bin1082,Bin703,0.75 
T,Bin720,Bin704,0.88 
T,Bin901,Bin704,0.90 
T,Bin954,Bin704,0.83 
T,Bin1015,Bin704,0.94 
T,Bin1091,Bin704,0.85 
T,Bin723,Bin705,0.69 
T,Bin741,Bin705,0.71 
T,Bin743,Bin705,0.55 
T,Bin765,Bin705,0.77 
T,Bin787,Bin705,0.65 
T,Bin811,Bin705,0.70 
T,Bin813,Bin705,0.75 
T,Bin824,Bin705,0.61 
T,Bin836,Bin705,0.73 
T,Bin837,Bin705,0.58 
T,Bin843,Bin705,0.64 
T,Bin886,Bin705,0.65 
T,Bin907,Bin705,0.64 
T,Bin941,Bin705,0.60 
T,Bin1067,Bin705,0.79 
T,Bin1088,Bin705,0.73 
T,Bin1097,Bin705,0.77 
T,Bin727,Bin706,0.65 
T,Bin760,Bin706,0.84 
T,Bin770,Bin706,0.56 
T,Bin771,Bin706,0.79 
T,Bin793,Bin706,0.66 
T,Bin806,Bin706,0.64 
T,Bin807,Bin706,0.67 
T,Bin827,Bin706,0.66 
T,Bin831,Bin706,0.61 
T,Bin897,Bin706,0.63 
T,Bin899,Bin706,0.68 
T,Bin908,Bin706,0.84 
T,Bin923,Bin706,0.68 
T,Bin935,Bin706,0.64 
T,Bin989,Bin706,0.61 
T,Bin1003,Bin706,0.66 
T,Bin1028,Bin706,0.67 
T,Bin1049,Bin706,0.59 
T,Bin1062,Bin706,0.84 
T,Bin1082,Bin706,0.66 
T,Bin1094,Bin706,0.66 
T,Bin1098,Bin706,0.58 
T,Bin772,Bin707,0.55 
T,Bin710,Bin709,0.57 
T,Bin788,Bin709,0.57 
T,Bin840,Bin709,0.62 
T,Bin933,Bin709,0.77 
T,Bin947,Bin709,0.59 
T,Bin988,Bin709,0.74 
T,Bin715,Bin710,0.74 
T,Bin726,Bin710,0.63 
T,Bin732,Bin710,0.68 
T,Bin784,Bin710,0.73 
T,Bin788,Bin710,0.62 
T,Bin791,Bin710,0.65 
T,Bin796,Bin710,0.67 
T,Bin797,Bin710,0.56 
T,Bin808,Bin710,0.61 
T,Bin816,Bin710,0.64 
T,Bin820,Bin710,0.72 
T,Bin840,Bin710,0.75 
T,Bin880,Bin710,0.64 
T,Bin909,Bin710,0.61 
T,Bin919,Bin710,0.60 
T,Bin937,Bin710,0.62 
T,Bin938,Bin710,0.73 
T,Bin940,Bin710,0.71 
T,Bin941,Bin710,0.67 
T,Bin942,Bin710,0.68 
T,Bin944,Bin710,0.70 
T,Bin945,Bin710,0.64 
T,Bin946,Bin710,0.66 
T,Bin950,Bin710,0.72 
T,Bin953,Bin710,0.83 
T,Bin961,Bin710,0.69 
T,Bin964,Bin710,0.70 
T,Bin1035,Bin710,0.70 
T,Bin1072,Bin710,0.65 
T,Bin1079,Bin710,0.56 
T,Bin970,Bin712,0.85 
T,Bin986,Bin712,0.83 
T,Bin965,Bin714,0.88 
T,Bin726,Bin715,0.70 
T,Bin732,Bin715,0.72 
T,Bin737,Bin715,0.64 
T,Bin788,Bin715,0.62 
T,Bin791,Bin715,0.70 
T,Bin796,Bin715,0.76 
T,Bin816,Bin715,0.72 
T,Bin820,Bin715,0.80 
T,Bin843,Bin715,0.66 
T,Bin880,Bin715,0.65 
T,Bin909,Bin715,0.78 
T,Bin919,Bin715,0.76 
T,Bin938,Bin715,0.70 
T,Bin941,Bin715,0.75 
T,Bin942,Bin715,0.74 
T,Bin944,Bin715,0.73 
T,Bin945,Bin715,0.74 
T,Bin946,Bin715,0.68 
T,Bin950,Bin715,0.72 
T,Bin951,Bin715,0.71 
T,Bin953,Bin715,0.75 
T,Bin961,Bin715,0.73 
T,Bin963,Bin715,0.66 
T,Bin978,Bin715,0.66 
T,Bin1035,Bin715,0.69 
T,Bin1072,Bin715,0.71 
T,Bin1079,Bin715,0.65 
T,Bin727,Bin717,0.56 
T,Bin760,Bin717,0.66 
T,Bin1028,Bin717,0.57 
T,Bin1061,Bin717,0.67 
T,Bin749,Bin718,0.65 
T,Bin1021,Bin718,0.59 
T,Bin834,Bin719,0.82 
T,Bin914,Bin719,0.82 
T,Bin992,Bin719,0.86 
T,Bin1074,Bin719,0.71 
T,Bin1077,Bin719,0.79 
T,Bin901,Bin720,0.92 
T,Bin920,Bin720,0.56 
T,Bin954,Bin720,0.95 
T,Bin1015,Bin720,0.92 
T,Bin1091,Bin720,0.93 
T,Bin732,Bin721,0.67 
T,Bin742,Bin721,0.57 
T,Bin782,Bin721,0.55 
T,Bin768,Bin722,0.80 
T,Bin801,Bin722,0.78 
T,Bin900,Bin722,0.91 
T,Bin930,Bin722,0.85 
T,Bin1011,Bin722,0.86 
T,Bin1027,Bin722,0.85 
T,Bin1080,Bin722,0.79 
T,Bin1084,Bin722,0.84 
T,Bin1093,Bin722,0.81 
T,Bin741,Bin723,0.62 
T,Bin743,Bin723,0.68 
T,Bin751,Bin723,0.82 
T,Bin765,Bin723,0.76 
T,Bin784,Bin723,0.57 
T,Bin787,Bin723,0.80 
T,Bin810,Bin723,0.48 
T,Bin811,Bin723,0.77 
T,Bin824,Bin723,0.80 
T,Bin846,Bin723,0.63 
T,Bin855,Bin723,0.83 
T,Bin873,Bin723,0.80 
T,Bin886,Bin723,0.78 
T,Bin907,Bin723,0.78 
T,Bin917,Bin723,0.69 
T,Bin936,Bin723,0.85 
T,Bin941,Bin723,0.56 
T,Bin959,Bin723,0.76 
T,Bin960,Bin723,0.82 
T,Bin977,Bin723,0.71 
T,Bin980,Bin723,0.60 
T,Bin1051,Bin723,0.74 
T,Bin1067,Bin723,0.78 
T,Bin1069,Bin723,0.63 
T,Bin1088,Bin723,0.77 
T,Bin1097,Bin723,0.56 
T,Bin744,Bin724,0.70 
T,Bin752,Bin724,0.73 
T,Bin766,Bin724,0.69 
T,Bin1016,Bin725,0.61 
T,Bin1083,Bin725,0.57 
T,Bin732,Bin726,0.64 
T,Bin741,Bin726,0.72 
T,Bin743,Bin726,0.64 
T,Bin751,Bin726,0.59 
T,Bin754,Bin726,0.65 
T,Bin784,Bin726,0.66 
T,Bin787,Bin726,0.57 
T,Bin791,Bin726,0.56 
T,Bin796,Bin726,0.62 
T,Bin800,Bin726,0.53 
T,Bin809,Bin726,0.52 
T,Bin811,Bin726,0.63 
T,Bin820,Bin726,0.61 
T,Bin837,Bin726,0.67 
T,Bin840,Bin726,0.62 
T,Bin855,Bin726,0.66 
T,Bin886,Bin726,0.59 
T,Bin907,Bin726,0.65 
T,Bin909,Bin726,0.70 
T,Bin938,Bin726,0.71 
T,Bin940,Bin726,0.68 
T,Bin941,Bin726,0.75 
T,Bin946,Bin726,0.84 
T,Bin951,Bin726,0.73 
T,Bin953,Bin726,0.64 
T,Bin980,Bin726,0.68 
T,Bin1051,Bin726,0.66 
T,Bin1079,Bin726,0.63 
T,Bin793,Bin727,0.70 
T,Bin812,Bin727,0.62 
T,Bin827,Bin727,0.61 
T,Bin861,Bin727,0.66 
T,Bin877,Bin727,0.49 
T,Bin932,Bin727,0.66 
T,Bin934,Bin727,0.61 
T,Bin935,Bin727,0.66 
T,Bin995,Bin727,0.73 
T,Bin1004,Bin727,0.66 
T,Bin1005,Bin727,0.64 
T,Bin1006,Bin727,0.69 
T,Bin1012,Bin727,0.70 
T,Bin1016,Bin727,0.61 
T,Bin1039,Bin727,0.60 
T,Bin1066,Bin727,0.74 
T,Bin1082,Bin727,0.77 
T,Bin1094,Bin727,0.68 
T,Bin877,Bin728,0.93 
T,Bin932,Bin728,0.64 
T,Bin935,Bin728,0.56 
T,Bin1086,Bin728,0.54 
T,Bin732,Bin729,0.72 
T,Bin842,Bin729,0.71 
T,Bin812,Bin731,0.64 
T,Bin869,Bin731,0.82 
T,Bin933,Bin731,0.58 
T,Bin737,Bin732,0.66 
T,Bin791,Bin732,0.82 
T,Bin796,Bin732,0.86 
T,Bin816,Bin732,0.71 
T,Bin820,Bin732,0.72 
T,Bin843,Bin732,0.61 
T,Bin880,Bin732,0.72 
T,Bin909,Bin732,0.64 
T,Bin918,Bin732,0.72 
